subject_id,topic_id,question_type,question,marks,time_to_spend,difficulty_level,hint,explanation,total_answers,correct_answer,answer1,answer2,answer3,answer4,answer5
,,, The ratio between the sale price and the cost price of an article is 7:5. What is the ratio between the profit and the cost price of that article?,,,,,,5,5,2:7,5:2,7:2,Data inadequate,None of these
,,," A man gains 20% by selling an article for a certain price. If the sells it at double the price, the percentage of profit will be:",,,,,,4,4,40,100,120,140
,,," If selling price is doubled, the profit triples. Find the profit percent:",,,,,,4,2,66 2/3,100,105 1/3,120
,,," In a certain store, the profit is 320% of the cost. If the cost increases by 25% but the selling price remains constant, approximately what percentage of the selling price is the profit?",,,,,,4,2,30%,70%,100%,250%
,,, The profit earned by selling an article for Rs. 832 is equal to the loss incurred when the same article is sold for Rs. 448. What should be the sale price for making 50% profit?,,,,,,4,2,Rs. 920,Rs. 960,Rs. 1060,Rs. 1200
,,, The percentage profit earned by selling an article for Rs. 1920 is equal to the percentage loss incurred by selling the same article for Rs. 1280. At what price should the article be sold to make 25% profit?,,,,,,4,1,Rs. 2000,Rs. 2200,Rs. 2400,None of these
,,," If the cost price of 12 pens is equal to the selling price of 8 pens, the gain percent is:",,,,,,4,3,25%,33 1/3 %,50%,66 2/3 %
,,," If the selling price of 50 articles is equal to the cost price of 40 articles, then the loss or gain percent is:",,,,,,4,1,20% loss,20% gain,25% loss,25% gain
,,," On an order of 5 dozen boxes of a consumer product, a retailer receives an extra dozen free. This is equivalent to allowing him a discount of:",,,,,,4,3,15%,16 1/6%,16 2/3%,20%
,,, A vendor bought toffees at 6 for a rupee. How many for a rupee must he sell to gain 20%?,,,,,,4,3,3,4,5,6
,,," By selling 12 toffees for a rupee, a man loses 20%. How many for a rupee should be sell to get a gain of 20%?",,,,,,4,2,5,8,10,15
,,, Arun purchased 30 kg of wheat at the rate of Rs. 11.50 per kg and 20 kg of wheat at the rate of 14.25 per kg. He mixed the two and sold the mixture. Approximately what price per kg should be sell the mixture to make 30% profit?,,,,,,5,4,Rs. 14.80,Rs. 15.40,Rs. 15.60,Rs. 16.30,Rs. 18.20
,,," By mixing two brands of tea and selling the mixture at the rate of Rs. 177 per kg. a shopkeeper makes a profit of 18%. If to every 2 kg of one brand costing Rs. 200 per kg, 3 kg of the other brand is added, then how much per kg does the other brand cost?",,,,,,4,4,Rs. 110,Rs. 120,Rs. 140,None of these
,,, A fair price shopkeeper takes 10% profit on his goods. He lost 20% goods during theft. His loss percent is:,,,,,,4,4,8,10,11,12
,,," A sells a bicycle to B at a profit of 20%. B sells it to C at a profit of 25%. If C pays Rs. 225 for it, the cost price of the bicycle for A is:",,,,,,4,4,Rs. 110,Rs. 120,Rs. 125,Rs. 150
,,," A manufacturer sells a pair of glasses to a wholesale dealer at a profit of 18%. The wholesaler sells the same to retailer at a profit of 20%. The retailer in turn sells them to a customer for Rs. 30.09, there by earning a profit of 25%. The cost price for the manufacturer is:",,,,,,4,3,Rs. 15,Rs. 16,Rs. 17,Rs. 18
,,, A man buys an article for 10% less than its value and sells it for 10% more than its value. His gain or loss percent is:,,,,,,4,4,"no profit, no loss",20% profit,less than 20% profit,more than 20% profit
,,," If 5% more is gained by selling an article for Rs. 350 than by selling it for Rs. 340, the cost of the article is:",,,,,,4,3,Rs. 50,Rs. 160,Rs. 200,Rs. 225
,,, The cash difference between the selling prices of an article at a profit of 4% and 6% is Rs. 3. The ratio of the two selling prices is:,,,,,,4,2,51:52,52:53,51:53,52:55
,,," A person purchases 90 clocks and sells 40 clocks at a gain of 10% and 50 clocks at a gain of 20%. If he sold all of them at a uniform profit of 15%, then he would have got Rs. 40 less. The cost price of each clock is:",,,,,,4,3,Rs.50,Rs.60,Rs.80,Rs.90
,,," Albert buys 4 horses and 9 cows for Rs. 13,400. If he sells the horses at 10% profit and the cows at 20% profit, then he earns a total profit of Rs. 1880. The cost of a horse is:",,,,,,4,2,Rs. 1000,Rs. 2000,Rs. 2500,Rs. 3000
,,," The price of a VCR is marked at Rs. 12,000. If successive discounts of 15%, 10% and 5% be allowed, then at what price does a customer buy it?",,,,,,4,2,Rs. 8400,Rs. 8721,Rs. 8856,None of these
,,," By selling an umbrella for Rs. 300, a shop keeper gains 20%. During a clearance sale, the shopkeeper allows a discount of 10% on the marked price. His gain percent during  the sale is:",,,,,,4,3,7,7.5,8,9
,,, The cost price of an article is 64% of the marked price. Calculate the gain percent after allowing a discount of 12%?,,,,,,4,1,37.5%,48%,50.5%,52%
,,, A shopkeeper sold an article offering a discount of 5% and earned a profit of 23.5%. What would have been the percentage of profit earned if no discount was offered?,,,,,,5,3,24.5,28.5,30,Data inadequate,None of these
,,, A man buys 10 articles for Rs. 8 and Sells them at the rate of Rs. 1.25 per article. His gain is:,,,,,,4,4,20%,50%,19 ½ %,56 ¼ %
,,, There would be 10% loss if a toy is said at Rs. 10.80 per piece. At what price should it be sold to earn a profit of 20%?,,,,,,4,3,Rs. 12,Rs. 12.96,Rs. 14.40,None of these
,,, There would be 10% loss if rice is sold at Rs. 5.40 per kg. At what price per kg should it  be sold to earn a profit of 20% ,,,,,,4,4,Rs. 6,Rs. 6.48,Rs. 7.02,Rs. 7.20
,,, A man sells 320 mangoes at the cost of 400 mangoes. His gain percent is:,,,,,,4,4,10%,15%,20%,25%
,,, If books bought at prices ranging from Rs. 200 to Rs. 350 are sold at prices ranging from Rs. 300 to Rs. 425. What is the greatest possible profit that might be made in selling 8 books?,,,,,,4,4,Rs. 400,Rs. 600,Cannot be determined,None of these
,,," If I purchased 11 books for Rs. 10 and sold all at the rate of 10 books for Rs. 11, the profit percent",,,,,,4,3,10%,11%,21%,100%
,,, A man purchased a  watch for Rs. 400 and sold it at a gain of 20% of the selling price. The selling price of the watch is:,,,,,,4,4,Rs. 300,Rs. 320,Rs. 440,Rs. 500
,,, The C.P of an article is 40% of the S.P. The percent that the S.P is of C.P is:,,,,,,4,4,40,60,240,250
,,, Aloke bought 25kg of rice at the rate of Rs. 6 per kg and 35 kg of rice at the rate of Rs. 7 per kg. He mixed the two and sold the mixture at the rate of Rs. 6.75 per kg. What was his gain or loss on the transaction?,,,,,,4,4,Rs. 16 gain,Rs. 16 loss,Rs. 20 gain,None of these
,,, A man sold 20 articles for Rs. 60 and gained 20%. How many articles did he buy for Rs.60?,,,,,,4,2,22,24,25,26
,,, A dealer professing to sell at cost price uses a 900 gms weight for a kilogram. His gain percent is:,,,,,,4,4,9,10,11,11 1/9
,,," By selling 12 oranges for one rupee, a man loses 20%. How many for a rupee should he sell to get a gain of 20%?",,,,,,4,2,5,8,10,15
,,," By selling Toffees at 20 for a rupee, a man loses 40 %. To gain 20 %, for one rupee he must sell",,,,,,4,1,16 toffees,20 toffees,25 toffees,24 toffees
,,, Jimmy bought paper sheets for Rs. 7200 and spent Rs. 200 on transport. Paying Rs 600 he had 330 boxes made. Which he said at Rs. 28 each. What is his profit Percentage?,,,,,,4,1,15.5,40,60,None of these
,,, Ram bought 4 dozen apples at Rs. 12 per dozen and 2 dozen apples at Rs. 16 per dozen. He sold all of them to earn 20%. At what price per dozen did he sell the apples?,,,,,,4,2,Rs. 14.40,Rs. 16.00,Rs. 16.80,Rs. 19.20
,,, A owns a house worth Rs. 10000. He sells it to B at a profit of 10% based on the worth of the house. B sells the house back to A at a loss of 10% in this transaction A gets,,,,,,4,3,No profit No loss,Profit of Rs. 1000,Profit of Rs. 1100,Profit of Rs. 2000
,,, When the price of a toy was increased by 20 % of the number of toys sold was decreased by 15 %. What was the effect on the sales of the shop?,,,,,,4,3,4 % increase,4 % decrease,2 % increase,2 % decrease
,,, When the Price of fans was reduced by 20 %. The number of fans sold increased by 40 %. What was the effect on the sales of rupees?,,,,,,4,1,12 % Increase,12 % decrease,30 % increase,40 % increase
,,," A man sold two houses for Rs. 7.8 lakhs each. On the one, he gained 5% and on the other, he lost 5%. What percent is the effect of the sale on the whole?",,,,,,4,1,0.25 % loss,0.25 % gain,25% loss,25% gain
,,, A horse and a cow were sold for Rs. 12000 each. The horse was sold at a loss of 20 % and the cow at a gain of 20 %. The entire transaction resulted in,,,,,,4,2,No loss or gain,Loss of Rs. 1000,Gain of Rs. 1000,Gain of Rs. 2000
,,, A merchant sold his goods for Rs. 75 at a profit percent equal to C.P. The C.P was:,,,,,,4,2,Rs. 40,Rs. 50,Rs. 60,Rs. 70
,,, Profit after selling a commodity for Rs. 425 is same as loss after selling it for Rs.355. The cost of the commodity is:,,,,,,4,2,Rs. 385,Rs. 390,Rs. 395,Rs. 400
,,, If two mixers and one T.V cost Rs. 7000. While two T.V s and one mixer cost Rs. 9800. The value of one T.V is:,,,,,,4,3,Rs. 2800,Rs. 2100,Rs. 4200,Rs. 8400
,,, Bhajan Singh purchased  120 reams of paper at Rs. 80 per ream. He spent Rs. 280 on transportation. Paid octrai at the rate of 40 paise per ream and paid Rs. 72 to the coolie. If he wants to have a gain of 8 %. What must be the selling price per ream?,,,,,,4,4,Rs. 86,Rs. 87.48,Rs. 89,Rs. 90
,,, A man sells a car to his friend at 10 % loss. If the friend sells it for Rs. 54000 and gains 20 %. The original C.P of the car was:,,,,,,4,3,Rs. 25000,Rs. 37500,Rs. 50000,Rs. 60000
,,, The cost price of an article which on being sold at a gain of 12 % yields Rs. 6 more than when it is sold at a loss of 12 % is:,,,,,,4,2,Rs. 30,Rs. 25,Rs. 24,Rs. 20
,,, A person bought an article and sold it at a loss of 10 % if he had bought it for 20 % less and sold it for Rs. 55 more he would have had a profit of 40 %. The C.P of the article is:,,,,,,4,3,Rs. 200,Rs. 225,Rs. 250,None of these
,,, At what price must kantilal sell a mixture of 80 kg sugar at Rs. 6.75 per kg with 120 kg at Rs. 8 per kg to gain 20%?,,,,,,4,4,Rs. 7.50 per kg,Rs. 8.20 per kg,Rs. 8.85 per kg,Rs. 9 per kg
,,, Subhash purchased a tape recorder at 9/10th of its selling price and sold it at 8% more than its S.P. His gain is:,,,,,,4,4,8%,10%,18%,20 %
,,," A discount series of 10%, 20% and 40% is equal to a single discount of:",,,,,,4,2,50%,56.8%,60%,70.28%
,,, The ratio of the prices of three different types of cars is 4:5:7. If the difference between the costliest and the cheapest cars is Rs. 60000 the price of the car of modest price is:,,,,,,4,2,Rs. 80000,Rs. 100000,Rs. 140000,Rs. 120000
,,, Kabir buys an article with 25% discount on its marked price. He makes a profit of 10 % by selling it at Rs. 660. The marked price is :,,,,,,4,3,Rs. 600,Rs. 700,Rs. 800,Rs. 685
,,, An umbrella marked at Rs. 80 is sold for Rs. 68. The rate of discount is: ,,,,,,4,1,15%,12%,17 11/17%,20 %
,,," A retailer buys a sewing machine at a discount of 15% and sells it for Rs. 1955. Thus, he makes a profit of 15%. The discount is:",,,,,,4,3,Rs. 270,Rs. 290,Rs. 300,None of these
,,, A Shopkeeper earns a profit of 12% on selling a book at 10% discount on the printed. The ratio of the cost price and the printed price of the book is:,,,,,,4,1,45:56,50:61,99:125,None of these
,,," While selling the watch, a shopkeeper gives a discount of 5% if he gives a discount of 7 % he earns Rs. 15 less as profit. The marked price of the watch is:",,,,,,4,4,Rs. 697.50,Rs. 712.50,Rs. 787.50,None of these
,,, A trader lists his articles 20% above C.P and allows a discount of 10% on cash payment. His gain percent is:,,,,,,4,2,10%,8%,5%,6%
,,," The marked price is 10% higher than the cost price. A discount of 10% is given on the marked price, in this kind of sale the seller",,,,,,4,3,Bears no loss no gain,gains,loses 1%,None of these
,,, A man purchases an electric heater whose printed price is 160 if he received two successive discounts of 20% and 10% he paid:,,,,,,4,4,Rs. 112,Rs. 129.60,Rs. 119.60,Rs. 115.20
,,, Tarun bought a T.V with 20% discount on the labelled price. Had he bought it with 25% discount? He would have saved Rs. 500. At what price did he buy the T.V?,,,,,,4,2,Rs. 5000,Rs. 10000,Rs. 12000,Rs. 16000
,,, The difference between a discount of 40% on Rs. 500 and two successive discount of 36% and 4% on the same amount is:,,,,,,4,4,0,Rs. 2,Rs. 1.93,Rs. 7.20
,,, The price of an article was increased by P%. Later the new price was decreased by P% if the latest price was Rs. 1. The original price was:,,,,,,4,3,Rs. 1,.,.,Rs.2
,,, A cloth merchant has announced 25% rebate in prices. If one needs to have a rebate of Rs. 40. Then how many shirts each costing Rs.32 he should purchase?,,,,,,4,2,6,5,10,7
,,, A dealer marks his goods 20% above cost price. He then allows some discount on it and makes a profit of 8%. The rate of discount is:,,,,,,4,2,12%,10%,6%,4%
,,," On selling 17 balls at Rs. 720, there is a loss equal to the cost price of 5 balls. The cost price of a ball is:",,,,,,4,4,Rs. 45,Rs. 50,Rs. 55,Rs. 60
,,," When a plot is sold for Rs. 18,700, the owner loses 15%. At what price must that plot be sold in order to gain 15%?",,,,,,4,3,"Rs. 21,000","Rs. 22,500","Rs. 25,300","Rs. 25,800"
,,, A trader mixes 26 kg of rice at Rs. 20 per kg with 30 kg of rice of other variety at Rs. 36 per kg and sells the mixture at Rs. 30 per kg. His profit percent is:,,,,,,4,2,"No profit, no loss",5%,8%,10%
,,," A trader marked the selling price of an article at 10% above the cost price. At the time of selling, he allows certain discount and suffers a loss of 1%. He allowed a discount of :",,,,,,4,1,10 %,10.5 %,11 %,12.5 %
,,, The cost price of an article is 64% of the marked price. Calculate the gain percent after allowing a discount of 12%.,,,,,,4,1,37.5 %,38.5 %,42 %,27.5 %
